prov_id,imds,index_sdg1,index_sdg2,index_sdg3,index_sdg4,index_sdg5,index_sdg6,index_sdg7,index_sdg8,index_sdg9,index_sdg10,index_sdg11,index_sdg13,index_sdg15,index_sdg16,index_sdg17
714,59.52927059760401,72.27928764649377,47.52360681853071,79.81235691016089,51.33797400417683,75.06450157841586,37.354810048744326,75.47414961196587,46.94855339624883,40.89994979574655,60.9070318159696,46.45007822240119,65.0155547123774,89.90660730057942,77.0642080877212,26.628101228717295
715,45.829621843303606,40.427895487472426,52.46525738513457,76.75385088399561,51.41529895962338,70.40006007539844,24.54808287638527,57.009310235646886,44.1442740735107,28.34070340697518,59.17854890825197,34.924085120286456,45.83984109966257,34.459272827016136,61.854232286857936,6.095879113204828
801,59.92225230209134,68.37071630488471,43.18605105669078,66.0779773874537,48.731569374055596,81.3026352439639,68.73524426112435,80.67248892183903,53.951670135141455,56.43382846199002,77.47171445056833,44.96047171311193,84.8933463866676,41.424008537515434,63.93629833155576,18.162377606888427
802,51.26825824975049,55.33043156847375,45.25776674488833,53.73327809710944,43.54048878214938,83.25001455716234,17.971017218005255,70.31586144970687,47.313173706896464,49.01007791201494,77.30928561173951,45.66056918978212,71.6893990001418,41.98256670884896,57.46013106854464,8.77051444228409
803,50.51078596440351,45.43718403382791,49.087198213402196,73.42685584156565,50.76993804944864,81.17725352944284,25.83097720326061,58.606191430832794,50.150512830122814,33.436273411725175,56.13078506564808,36.36636104437323,56.33160468729287,74.4857201335556,63.1361337006365,3.337902818578803
804,50.483870866653604,45.005738043810005,48.97681956104611,76.3340084067864,48.59485412887562,81.45048601941366,38.58858477785295,57.33874820364917,44.34642903450835,23.665296474359923,73.1099768226379,38.562763995994835,56.66331865663015,52.51089605966605,68.11460848366158,4.051496694550955
805,48.900002,33.130001,55.07,80.480003,34.27,79.309998,16.58,50.16,49.90999999999999,32.52,64.32,32.709999,55.65000199999999,80.910004,65.540001,2.5599999
806,46.49531153962749,33.89520885522262,49.65265806005702,74.24925539252226,43.93401064072904,72.22797041631955,41.725117368838625,45.36105162099116,42.55693891286703,28.850059972803642,66.28015288135452,35.1301058819012,45.98525943516252,37.375346199525076,72.85011727476495,7.272998503143205
807,52.72136325315118,51.60266320681301,47.224650834183166,81.41470593017935,51.2350327561733,78.49992535071058,23.395935245167365,64.60016381114937,42.45688641696305,41.77479821868018,61.51707490601593,46.806963294927755,68.6431417055239,45.87480334912323,77.45039910670809,8.41723421531538
808,51.17664917435577,40.95183147970541,45.27873485691562,77.30284169536479,50.237791787609254,77.4305711580326,22.226338965703743,58.847818505932175,39.20809733968857,29.818014741367467,76.41353999895567,43.62693790787136,53.73887066616115,77.23340771275048,69.37982912480008,6.20731471077604
901,55.21369934901476,63.614642600704265,50.635914070171,70.09838577711126,56.790421151020496,83.92938034891003,39.917692815721985,75.57685529096631,47.82400612459976,49.31398517624895,63.85862173194267,50.05978594790599,64.89726257777201,21.325925542658712,74.26570353063012,15.598920633268202
902,45.353711658542075,25.40268367611171,54.223167618006094,68.45109967718287,32.14942767362433,69.26638656185457,33.86312118576595,43.546945547118284,26.448099109157102,17.244726545662648,66.84051849827826,33.50401969712767,49.76618853511671,77.73358155579456,68.6809936771058,12.743272246594206
